Activity ID,Activity Date,Activity Name,Activity Type,Activity Description,Elapsed Time,Distance,Max Heart Rate,Relative Effort,Commute,Activity Private Note,Activity Gear,Filename,Athlete Weight,Bike Weight,Elapsed Time,Moving Time,Distance,Max Speed,Average Speed,Elevation Gain,Elevation Loss,Elevation Low,Elevation High,Max Grade,Average Grade,Average Positive Grade,Average Negative Grade,Max Cadence,Average Cadence,Max Heart Rate,Average Heart Rate,Max Watts,Average Watts,Calories,Max Temperature,Average Temperature,Relative Effort,Total Work,Number of Runs,Uphill Time,Downhill Time,Other Time,Perceived Exertion,Type,Start Time,Weighted Average Power,Power Count,Prefer Perceived Exertion,Perceived Relative Effort,Commute,Total Weight Lifted,From Upload,Grade Adjusted Distance,Weather Observation Time,Weather Condition,Weather Temperature,Apparent Temperature,Dewpoint,Humidity,Weather Pressure,Wind Speed,Wind Gust,Wind Bearing,Precipitation Intensity,Sunrise Time,Sunset Time,Moon Phase,Bike,Gear,Precipitation Probability,Precipitation Type,Cloud Cover,Weather Visibility,UV Index,Weather Ozone,Jump Count,Total Grit,Average Flow,Flagged,Average Elapsed Speed,Dirt Distance,Newly Explored Distance,Newly Explored Dirt Distance,Activity Count,Total Steps,Carbon Saved,Pool Length,Training Load,Intensity,Average Grade Adjusted Pace,Timer Time,Total Cycles,Recovery,With Pet,Competition,Long Run,For a Cause,Media
11003167800,"Nov 19, 2023, 4:44:15 PM",Lunch Gravel Ride,Ride,,4442,12.84,,,false,,,activities/11763110988.fit.gz,,,4442.0,3285.0,12842.0,10.162,3.909,172.0,261.0,286.2,412.8,22.0,-0.7,,,,,,,,,368.0,,20.0,,,,,,,,,,,,,,0.0,,1.0,,1700409600.0,1.0,15.3,14.3,4.7,0.49,1015.4,3.5,6.9,75.0,0.0,1700395904.0,1700433024.0,0.125,,,0.0,1.0,0.23,37707.0,3.0,,,,,0.0,2.891,267.7,,,,,,,,,,,,,,,,,""
11003167859,"Dec 22, 2023, 11:01:03 PM",Evening Gravel Ride,Ride,,8298,2.08,,,false,,,activities/11763110970.fit.gz,,,8298.0,774.0,2080.6,8.07,2.688,20.0,25.0,283.2,307.4,47.2,-0.1,,,,,,,,,49.0,,13.0,,,,,,,,,,,,,,0.0,,1.0,,1703286016.0,2.0,11.4,10.4,0.3,0.46,1026.2,1.7,2.8,126.0,0.0,1703248768.0,1703284352.0,0.375,,,0.0,1.0,0.59,44353.4,0.0,,,,,0.0,0.251,0.0,,,,,,,,,,,,,,,,,""
11003168035,"Nov 1, 2023, 11:39:19 PM",Evening Ride,Ride,,13,0.05,,,false,,,activities/11763110436.fit.gz,,,13.0,13.0,50.5,4.352,3.884,1.0,0.0,305.4,306.4,4.3,2.0,,,,,,,,,2.0,,10.0,,,,,,,,,,,,,,0.0,,1.0,,1698879616.0,1.0,9.2,8.1,-4.3,0.38,1025.6,2.2,4.9,313.0,0.0,1698839808.0,1698878720.0,0.625,,,0.0,1.0,0.0,51109.4,0.0,,,,,0.0,3.884,0.0,,,,,,,,,,,,,,,,,""
11003168067,"Nov 24, 2023, 11:53:50 PM",Evening Gravel Ride,Ride,,4768,12.95,,,false,,,activities/11763111043.fit.gz,,,4768.0,3631.0,12958.0,9.756,3.569,155.0,172.0,257.4,380.4,28.0,-0.4,,,,,,,,,354.0,,12.0,,,,,,,,,,,,,,0.0,,1.0,,1700866816.0,1.0,13.6,12.6,4.4,0.54,1019.9,1.9,4.3,309.0,0.0,1700828288.0,1700865024.0,0.375,,,0.0,1.0,0.25,37974.9,0.0,,,,,0.0,2.718,900.4,,,,,,,,,,,,,,,,,""
11003168146,"Jan 1, 2024, 5:00:58 PM",Lunch Gravel Ride,Ride,,5019,11.46,,,false,,,activities/11763111098.fit.gz,,,5019.0,3022.0,11468.4,9.892,3.795,281.0,128.0,55.4,320.4,48.1,-0.1,,,,,,,,,463.0,,9.0,,,,,,,,,,,,,,0.0,,1.0,,1704128384.0,1.0,8.0,5.3,0.0,0.57,1021.0,4.6,8.9,302.0,0.0,1704112896.0,1704148736.0,0.625,,,0.0,1.0,0.24,30584.0,3.0,,,,,0.0,2.285,511.6,,,,,,,,,,,,,,,,,""
11032361395,"Mar 23, 2024, 5:26:38 PM",Night Hike,Hike,,119567,58.13,,,false,,,activities/11032361395.gpx,,,119567.0,6950.0,58133.6,36.062,8.365,685.1,657.0,237.1,343.3,47.3,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,1.0,,1711213184.0,8.0,18.1,17.6,10.8,0.62,1010.5,7.3,13.7,355.0,0.0,1711193856.0,1711237888.0,0.375,,,0.0,1.0,0.61,27930.0,5.0,,,,,0.0,0.486,4991.3,,,,,,,,,,,,,,,,,""
11120801559,"Apr 6, 2024, 1:59:00 PM",Morning Hike,Hike,,10114,34.33,131.0,12,false,,,activities/11886361349.fit.gz,,,10114.0,5764.0,34338.3,32.356,5.957,415.0,526.0,289.4,520.6,25.3,-0.3,,,79.0,54.0,131.0,91.0,,,478.0,,,12.0,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,3.395,3514.5,,,,,,,,,,,,,,,,,""
11141055282,"Apr 6, 2024, 11:01:36 PM",Evening Run,Run,,2805,4.38,165.0,26,false,,,activities/11907312815.fit.gz,,,2805.0,2618.0,4382.7,3.108,1.674,87.0,87.0,301.8,345.4,15.9,0.0,,,113.0,68.0,165.0,136.0,,158.0,330.0,,,26.0,408950.0,,,,,,,,172.0,2806.0,,,0.0,,1.0,4613.5,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.562,0.0,,,,5918.0,,,,,1.762,,,,,,,,""
11153505872,"Apr 10, 2024, 10:45:41 PM",Evening Run,Run,,3940,6.58,162.0,19,false,,,activities/11920050642.fit.gz,,,3940.0,3907.0,6586.8,3.824,1.686,87.0,129.0,296.6,346.8,13.1,-0.6,,,114.0,62.0,162.0,120.0,,143.0,417.0,,,19.0,555356.0,,,,,,,,174.0,3941.0,,,0.0,,1.0,6702.2,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.672,0.0,,,,8110.0,,,,,1.715,,,,,,,,""
11228219132,"Apr 13, 2024, 3:11:06 PM",Lunch Gravel Ride,Ride,,1,0.00,,,false,,,activities/11996897730.fit.gz,,,1.0,1.0,0.7,0.658,0.658,0.0,0.0,287.0,287.0,0.0,0.0,,,,,,,,,,,22.0,,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.658,0.0,,,,,,,,,,,,,,,,,""
11228219159,"Mar 31, 2024, 4:57:55 PM",Lunch Gravel Ride,Ride,,2382,6.19,,,false,,,activities/11996897704.fit.gz,,,2382.0,1406.0,6194.5,8.822,4.406,63.0,50.0,289.6,321.4,15.3,0.2,,,,,,,,,168.0,,27.0,,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,2.601,546.7,,,,,,,,,,,,,,,,,""
11228219211,"Apr 13, 2024, 3:13:36 PM",Lunch Ride,Ride,,9030,20.00,,,false,,,activities/11996897754.fit.gz,,,9030.0,4812.0,20007.3,10.54,4.158,244.0,253.0,265.2,319.8,40.0,0.0,,,,,,,,,563.0,,25.0,,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,2.216,61.7,,,,,,,,,,,,,,,,,""
11323122516,"Apr 12, 2024, 11:17:46 PM",Evening Hike,Hike,,9317,18.64,148.0,15,false,,,activities/12094785467.fit.gz,,,9317.0,5743.0,18644.8,28.89,3.247,337.0,356.0,283.8,521.2,48.1,-0.1,,,107.0,53.0,148.0,98.0,,,542.0,,,15.0,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,2.001,3925.2,,,,,,,,,,,,,,,,,""
11323123217,"Apr 13, 2024, 11:56:22 PM",Evening Run,Run,,1507,2.63,154.0,8,false,,,activities/12094786056.fit.gz,,,1507.0,1477.0,2638.6,3.002,1.786,38.0,41.0,324.6,343.8,10.5,-0.1,,,115.0,69.0,154.0,128.0,,168.0,175.0,,,8.0,246397.0,,,,,,,,182.0,1507.0,,,0.0,,1.0,2711.9,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.751,0.0,,,,3372.0,,,,,1.836,,,,,,,,""
11323125476,"Apr 20, 2024, 10:37:53 PM",Evening Run,Run,,2094,3.25,165.0,10,false,,,activities/12094788634.fit.gz,,,2094.0,1773.0,3258.7,13.408,1.838,55.0,56.0,348.6,381.0,33.2,0.0,,,107.0,67.0,165.0,128.0,,118.0,259.0,,,10.0,207827.0,,,,,,,,121.0,2095.0,,,0.0,,1.0,3379.3,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,1.556,0.0,,,,4170.0,,,,,1.906,,,,,,,,""
11323125485,"Apr 26, 2024, 11:27:28 PM",Evening Run,Run,,1629,2.56,169.0,14,false,,,activities/12094788500.fit.gz,,,1629.0,1385.0,2565.1,3.61,1.852,45.0,39.0,302.0,336.2,39.5,0.2,,,117.0,76.0,169.0,138.0,,173.0,240.0,,,14.0,240964.0,,,,,,,,174.0,1630.0,,,0.0,,1.0,2683.3,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.575,0.0,,,,3888.0,,,,,1.937,,,,,,,,""
11323126078,"Apr 27, 2024, 4:47:18 PM",Lunch Walk,Walk,,5576,5.93,146.0,13,false,,,activities/12094788983.fit.gz,,,5576.0,5005.0,5933.6,4.897,1.186,125.0,114.0,243.6,329.4,31.6,0.2,,,85.0,55.0,146.0,101.0,,,416.0,,,13.0,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.064,5810.0,,,,7886.0,,,,,,,,,,,,,""
11323126773,"Apr 28, 2024, 4:46:11 PM",Lunch Run,Run,,1748,3.32,154.0,18,false,,,activities/12094789835.fit.gz,,,1748.0,1720.0,3319.7,4.538,1.93,8.0,5.0,326.0,330.4,7.9,0.1,,,82.0,74.0,154.0,139.0,,185.0,222.0,,,18.0,317183.0,,,,,,,,193.0,1749.0,,,0.0,,1.0,3349.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.899,0.0,,,,4286.0,,,,,1.947,,,,,,,,""
11323127047,"Apr 29, 2024, 10:56:31 PM",Evening Run,Run,,19,0.01,88.0,0,false,,,activities/12094790171.fit.gz,,,19.0,19.0,10.7,1.65,0.564,0.0,0.0,298.6,298.6,0.0,0.0,,,55.0,55.0,88.0,87.0,,29.0,1.0,,,0.0,646.0,,,,,,,,17.0,20.0,,,0.0,,1.0,9.5,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.564,0.0,,,,16.0,,,,,0.5,,,,,,,,""
11323127263,"Apr 29, 2024, 10:57:15 PM",Evening Run,Run,,261,0.57,147.0,2,false,,,activities/12094790414.fit.gz,,,261.0,245.0,574.8,3.726,2.346,3.0,1.0,298.2,302.2,5.9,0.2,,,81.0,78.0,147.0,135.0,,221.0,37.0,,,2.0,54655.0,,,,,,,,213.0,262.0,,,0.0,,1.0,582.9,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,2.202,0.0,,,,674.0,,,,,2.379,,,,,,,,""
11323128109,"Apr 29, 2024, 11:16:04 PM",Evening Run,Run,,1801,3.31,155.0,15,false,,,activities/12094791207.fit.gz,,,1801.0,1765.0,3309.9,3.766,1.875,14.0,20.0,277.8,285.8,7.8,-0.1,,,81.0,77.0,155.0,138.0,,189.0,227.0,,,15.0,338874.0,,,,,,,,190.0,1802.0,,,0.0,,1.0,3331.7,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.838,0.0,,,,4550.0,,,,,1.888,,,,,,,,""
11323128429,"Apr 30, 2024, 8:07:02 PM",Afternoon Walk,Walk,,1826,2.09,140.0,6,false,,,activities/12094791538.fit.gz,,,1826.0,1826.0,2089.4,2.764,1.144,110.0,69.0,318.0,356.6,49.1,0.1,,,108.0,52.0,140.0,120.0,,,178.0,,,6.0,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.144,0.0,,,,3106.0,,,,,,,,,,,,,""
11323129553,"Apr 30, 2024, 11:04:37 PM",Evening Run,Run,,1801,3.59,150.0,20,false,,,activities/12094792453.fit.gz,,,1801.0,1783.0,3593.6,3.486,2.015,22.0,24.0,275.4,283.8,12.7,0.0,,,104.0,77.0,150.0,140.0,,206.0,245.0,,,20.0,368475.0,,,,,,,,207.0,1802.0,,,0.0,,1.0,3640.2,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.995,0.0,,,,4646.0,,,,,2.042,,,,,,,,""
11323129886,"May 3, 2024, 12:09:05 AM",Evening Run,Run,,1748,2.86,153.0,19,false,,,activities/12094793110.fit.gz,,,1748.0,1748.0,2862.6,2.48,1.638,26.0,17.0,273.8,286.2,9.7,0.3,,,83.0,78.0,153.0,139.0,,168.0,274.0,,,19.0,294131.0,,,,,,,,170.0,1749.0,,,0.0,,1.0,2940.7,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.638,0.0,,,,4540.0,,,,,1.682,,,,,,,,""
11325191026,"May 3, 2024, 5:32:59 PM",Afternoon Walk,Walk,,1918,1.76,121.0,5,false,,,activities/12096901713.fit.gz,,,1918.0,1878.0,1767.5,1.925,0.941,31.0,24.0,302.8,331.0,15.8,0.3,,,78.0,48.0,121.0,103.0,,,137.0,,,5.0,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.922,0.0,,,,2542.0,,,,,,,,,,,,,""
11333712244,"May 4, 2024, 10:36:55 PM",Evening Run,Run,,1720,3.59,150.0,13,false,,,activities/12105675509.fit.gz,,,1720.0,1720.0,3594.7,3.56,2.09,28.0,15.0,275.4,290.2,9.2,0.4,,,85.0,77.0,150.0,136.0,,209.0,236.0,,,13.0,358317.0,,,,,,,,212.0,1721.0,,,0.0,,1.0,3672.5,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,2.09,142.3,,,,4394.0,,,,,2.135,,,,,,,,""
11341390984,"May 5, 2024, 6:40:47 PM",Afternoon Walk,Walk,,4221,3.78,111.0,6,false,,,activities/12113589975.fit.gz,,,4221.0,3626.0,3782.4,2.137,1.043,64.0,52.0,265.2,309.2,32.9,0.4,,,103.0,53.0,111.0,86.0,,,246.0,,,6.0,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.896,306.2,,,,4848.0,,,,,,,,,,,,,""
11346242085,"May 6, 2024, 3:36:55 PM",Lunch Run,Run,,1025,2.26,,,false,,,activities/11346242085.gpx,,,1025.0,986.0,2262.9,4.202,2.295,21.1,21.1,265.3,288.8,12.9,-0.6,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,1.0,2286.2,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,2.208,258.0,,,,2500.0,,,,,2.319,,,,,,,,""
11346864203,"May 6, 2024, 4:28:47 PM",Afternoon Run,Run,,412,0.90,,,false,,,activities/11346864203.gpx,,,412.0,401.0,905.0,3.256,2.257,0.0,0.0,270.7,280.5,0.0,-1.1,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,1.0,888.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,2.196,0.0,,,,1056.0,,,,,2.214,,,,,,,,""
11372556911,"May 8, 2024, 11:59:45 PM",Evening Walk,Walk,,2041,2.23,127.0,4,false,,,activities/12145600102.fit.gz,,,2041.0,2041.0,2237.7,2.356,1.096,49.0,53.0,317.0,353.4,22.4,-0.1,,,79.0,48.0,127.0,89.0,,,138.0,,,4.0,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.096,0.0,,,,3190.0,,,,,,,,,,,,,""
11520632148,"May 12, 2024, 9:39:30 PM",Afternoon Run,Run,,184,0.37,132.0,0,false,,,activities/12298188982.fit.gz,,,184.0,152.0,374.0,3.29,2.461,1.0,0.0,345.0,346.8,7.9,0.4,,,82.0,75.0,132.0,119.0,,243.0,22.0,,,0.0,37119.0,,,,,,,,226.0,186.0,,,0.0,,1.0,379.2,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,2.033,0.0,,,,378.0,,,,,2.495,,,,,,,,""
11520632270,"May 12, 2024, 9:42:52 PM",Afternoon Walk,Walk,,2294,2.94,125.0,5,false,,,activities/12298189091.fit.gz,,,2294.0,2200.0,2939.1,1.89,1.336,49.0,48.0,311.2,347.4,15.0,0.0,,,75.0,55.0,125.0,100.0,,,182.0,,,5.0,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.281,0.0,,,,3886.0,,,,,,,,,,,,,""
11520632296,"May 13, 2024, 10:34:49 PM",Evening Run,Run,,1549,3.55,153.0,17,false,,,activities/12298189093.fit.gz,,,1549.0,1549.0,3550.3,3.994,2.292,23.0,16.0,272.0,285.4,12.7,0.2,,,83.0,77.0,153.0,140.0,,229.0,236.0,,,17.0,354706.0,,,,,,,,233.0,1550.0,,,0.0,,1.0,3614.7,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,2.292,56.4,,,,3990.0,,,,,2.334,,,,,,,,""
11520632801,"May 14, 2024, 10:28:52 PM",Evening Run,Run,,753,1.65,152.0,7,false,,,activities/12298189635.fit.gz,,,753.0,737.0,1653.2,3.514,2.243,19.0,17.0,308.8,321.0,10.8,0.2,,,115.0,77.0,152.0,138.0,,227.0,116.0,,,7.0,169154.0,,,,,,,,226.0,754.0,,,0.0,,1.0,1701.4,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,2.196,0.0,,,,1908.0,,,,,2.309,,,,,,,,""
11520633124,"May 15, 2024, 10:32:05 PM",Evening Run,Run,,1611,3.40,159.0,25,false,,,activities/12298189971.fit.gz,,,1611.0,1611.0,3406.9,3.792,2.115,23.0,17.0,279.2,289.2,19.5,0.2,,,83.0,76.0,159.0,144.0,,211.0,234.0,,,25.0,337687.0,,,,,,,,218.0,1612.0,,,0.0,,1.0,3472.5,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,2.115,83.6,,,,4040.0,,,,,2.155,,,,,,,,""
11528938523,"May 28, 2024, 11:20:15 PM",Morning Run,Run,,1520,2.52,152.0,6,false,,,activities/12306728246.fit.gz,,,1520.0,1495.0,2528.9,3.562,1.692,0.0,1.0,5.0,7.2,8.8,-0.1,,,84.0,65.0,152.0,119.0,,145.0,158.0,,,6.0,213563.0,,,,,,,,171.0,1521.0,,,0.0,,1.0,2532.6,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.664,0.0,,,,3248.0,,,,,1.694,,,,,,,,""
11528938617,"May 28, 2024, 11:45:56 PM",Morning Walk,Walk,,849,1.00,139.0,2,false,,,activities/12306728442.fit.gz,,,849.0,711.0,1006.4,3.838,1.415,0.0,0.0,4.8,6.6,5.7,0.0,,,84.0,57.0,139.0,105.0,,,71.0,,,2.0,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.185,0.0,,,,1350.0,,,,,,,,,,,,,""
11528939668,"May 16, 2024, 11:23:38 PM",Evening Run,Run,,747,1.61,152.0,6,false,,,activities/12306729458.fit.gz,,,747.0,739.0,1612.0,4.044,2.181,8.0,9.0,273.2,282.0,13.5,0.0,,,111.0,76.0,152.0,136.0,,213.0,105.0,,,6.0,157238.0,,,,,,,,222.0,748.0,,,0.0,,1.0,1636.9,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,2.158,0.0,,,,1856.0,,,,,2.215,,,,,,,,""
11528941121,"May 19, 2024, 2:06:10 PM",Morning Walk,Walk,,2274,3.27,140.0,5,false,,,activities/12306730925.fit.gz,,,2274.0,2235.0,3271.7,12.386,1.464,57.0,41.0,273.0,309.6,28.7,0.5,,,79.0,52.0,140.0,101.0,,,171.0,,,5.0,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.439,1737.9,,,,3718.0,,,,,,,,,,,,,""
11528941563,"May 20, 2024, 12:36:05 AM",Evening Run,Run,,1289,2.70,155.0,11,false,,,activities/12306731323.fit.gz,,,1289.0,1279.0,2704.9,3.636,2.115,49.0,47.0,308.8,342.4,20.6,0.1,,,82.0,74.0,155.0,135.0,,217.0,183.0,,,11.0,275601.0,,,,,,,,230.0,1290.0,,,0.0,,1.0,2853.7,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,2.098,0.0,,,,3168.0,,,,,2.231,,,,,,,,""
11528941667,"May 20, 2024, 1:43:33 PM",Morning Walk,Walk,,1647,2.03,125.0,3,false,,,activities/12306731494.fit.gz,,,1647.0,1628.0,2034.4,2.814,1.25,46.0,46.0,304.8,332.8,25.5,0.0,,,79.0,53.0,125.0,96.0,,,127.0,,,3.0,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.235,0.0,,,,2900.0,,,,,,,,,,,,,""
11528941741,"May 23, 2024, 1:20:04 AM",Night Walk,Walk,,2010,2.04,114.0,4,false,,,activities/12306731565.fit.gz,,,2010.0,1992.0,2040.1,1.744,1.024,24.0,24.0,318.8,333.0,10.0,-0.1,,,79.0,49.0,114.0,99.0,,,131.0,,,4.0,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.015,0.0,,,,3076.0,,,,,,,,,,,,,""
11528941744,"May 21, 2024, 7:44:40 PM",Afternoon Walk,Walk,,487,1.67,109.0,0,false,,,activities/12306731546.fit.gz,,,487.0,294.0,1670.0,22.348,5.68,40.0,2.0,314.8,361.4,41.0,2.4,,,54.0,52.0,109.0,93.0,,,27.0,,,0.0,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,3.429,0.0,,,,358.0,,,,,,,,,,,,,""
11528942175,"May 24, 2024, 10:35:04 PM",Evening Walk,Walk,,3734,3.27,102.0,5,false,,,activities/12306731979.fit.gz,,,3734.0,2839.0,3275.8,4.453,1.154,26.0,15.0,274.2,291.4,10.5,0.4,,,57.0,50.0,102.0,85.0,,,206.0,,,5.0,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.877,174.9,,,,4644.0,,,,,,,,,,,,,""
11528942487,"May 25, 2024, 1:56:15 PM",Morning Walk,Walk,,1640,3.27,110.0,3,false,,,activities/12306732349.fit.gz,,,1640.0,1640.0,3269.4,22.86,1.994,53.0,25.0,273.4,315.2,28.6,0.8,,,55.0,52.0,110.0,91.0,,,110.0,,,3.0,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.994,311.5,,,,2602.0,,,,,,,,,,,,,""
11528943120,"May 26, 2024, 1:53:58 PM",Morning Run,Run,,1714,3.24,142.0,6,false,,,activities/12306732977.fit.gz,,,1714.0,1686.0,3241.3,5.072,1.922,13.0,16.0,273.6,282.0,9.5,0.0,,,83.0,74.0,142.0,123.0,,188.0,206.0,,,6.0,317357.0,,,,,,,,199.0,1715.0,,,0.0,,1.0,3273.9,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.891,0.0,,,,4194.0,,,,,1.942,,,,,,,,""
11529284364,"May 30, 2024, 1:04:10 AM",Morning Run,Run,,1307,2.23,156.0,10,false,,,activities/12307082856.fit.gz,,,1307.0,1227.0,2232.8,3.334,1.82,0.0,3.0,5.4,8.6,6.8,-0.1,,,83.0,66.0,156.0,126.0,,162.0,150.0,,,10.0,195573.0,,,,,,,,191.0,1308.0,,,0.0,,1.0,2237.7,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.708,1476.3,,,,2822.0,,,,,1.824,,,,,,,,""
11698475530,"Jun 19, 2024, 3:53:07 AM",Morning Hike,Hike,,8332,3.60,140.0,19,false,,,activities/12481259665.fit.gz,,,8332.0,5952.0,3599.8,3.311,0.605,315.0,88.0,2876.6,3125.6,49.7,6.4,,,125.0,60.0,140.0,113.0,,,634.0,,,19.0,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.432,3563.6,,,,5020.0,,,,,,,,,,,,,""
11698477052,"Jun 19, 2024, 7:17:17 AM",Afternoon Hike,Hike,,11118,5.25,149.0,23,false,,,activities/12481261216.fit.gz,,,11118.0,7448.0,5258.8,2.359,0.706,106.0,590.0,2612.4,3133.2,49.4,-9.1,,,108.0,54.0,149.0,111.0,,,799.0,,,23.0,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.473,5053.1,,,,8600.0,,,,,,,,,,,,,""
12032868354,"Jul 4, 2024, 11:27:07 AM",Evening Run,Run,,860,1.61,158.0,8,false,,,activities/12827261506.fit.gz,,,860.0,853.0,1614.6,3.01,1.893,0.0,3.0,14.6,18.6,6.0,-0.2,,,110.0,71.0,158.0,136.0,,177.0,115.0,,,8.0,148647.0,,,,,,,,188.0,861.0,,,0.0,,1.0,1613.2,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.877,0.0,,,,2010.0,,,,,1.891,,,,,,,,""
12032868688,"Jul 5, 2024, 12:29:03 AM",Morning Run,Run,,879,1.79,148.0,6,false,,,activities/12827261840.fit.gz,,,879.0,876.0,1796.4,4.81,2.051,0.0,0.0,23.4,24.6,6.4,0.0,,,81.0,76.0,148.0,135.0,,200.0,119.0,,,6.0,174371.0,,,,,,,,205.0,880.0,,,0.0,,1.0,1801.4,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,2.044,0.0,,,,2208.0,,,,,2.056,,,,,,,,""
12032868814,"May 31, 2024, 7:45:36 AM",Afternoon Walk,Walk,,898,0.97,130.0,2,false,,,activities/12827261995.fit.gz,,,898.0,898.0,973.5,1.651,1.084,48.0,45.0,1117.0,1167.4,31.3,0.4,,,56.0,52.0,130.0,102.0,,,77.0,,,2.0,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.084,0.0,,,,1476.0,,,,,,,,,,,,,""
12032869645,"Jun 1, 2024, 10:17:46 AM",Afternoon Walk,Walk,,4798,2.49,118.0,6,false,,,activities/12827262826.fit.gz,,,4798.0,3101.0,2489.3,1.58,0.803,63.0,48.0,1118.8,1166.2,28.4,0.6,,,92.0,60.0,118.0,91.0,,,238.0,,,6.0,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.519,0.0,,,,3968.0,,,,,,,,,,,,,""
12032870412,"Jul 20, 2024, 9:45:52 AM",Afternoon Run,Run,,1380,2.12,146.0,5,false,,,activities/12827263624.fit.gz,,,1380.0,1298.0,2128.7,2.912,1.64,19.0,18.0,425.2,444.4,9.6,0.0,,,83.0,71.0,146.0,121.0,,160.0,141.0,,,5.0,208492.0,,,,,,,,163.0,1381.0,,,0.0,,1.0,2164.8,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.543,0.0,,,,3174.0,,,,,1.668,,,,,,,,""
12032870938,"Jul 25, 2024, 9:57:53 AM",Afternoon Run,Run,,1928,2.60,126.0,4,false,,,activities/12827264146.fit.gz,,,1928.0,1846.0,2599.8,2.806,1.408,28.0,33.0,433.4,454.8,15.1,-0.2,,,104.0,59.0,126.0,98.0,,111.0,164.0,,,4.0,207660.0,,,,,,,,122.0,1929.0,,,0.0,,1.0,2667.5,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.348,0.0,,,,3748.0,,,,,1.445,,,,,,,,""
